,Signal,Close
2025-08-21,0,202.13999938964844
2025-08-22,0,201.13999938964844
2025-08-25,0,203.39999389648438
2025-08-26,0,202.49000549316406
2025-08-28,0,203.2899932861328
2025-08-29,0,204.4199981689453
2025-09-01,0,203.66000366210938
2025-09-02,0,202.3699951171875
2025-09-03,-1,203.47000122070312
2025-09-04,0,202.47999572753906
2025-09-05,-1,204.85000610351562
2025-09-08,-1,205.27999877929688
2025-09-09,-1,205.5
2025-09-10,0,204.86000061035156
2025-09-11,0,205.64999389648438
2025-09-12,1,207.05999755859375
2025-09-15,0,209.88999938964844
2025-09-16,0,212.6199951171875
2025-09-17,0,211.83999633789062
2025-09-18,-1,213.42999267578125
2025-09-19,1,213.9199981689453
2025-09-22,-1,214.61000061035156
2025-09-23,-1,216.97999572753906
2025-09-24,1,215.39999389648438
2025-09-25,1,213.8000030517578
2025-09-26,1,214.52999877929688
2025-09-29,0,219.8300018310547
2025-09-30,0,222.3800048828125
2025-10-01,0,221.50999450683594
2025-10-03,0,229.61000061035156
2025-10-06,0,240.61000061035156
2025-10-07,-1,250.25999450683594
2025-10-08,-1,242.1199951171875
2025-10-09,-1,241.75
2025-10-10,1,238.92999267578125
2025-10-13,1,233.6999969482422
2025-10-14,1,233.22000122070312
2025-10-15,1,233.22999572753906
2025-10-16,0,237.1199951171875
2025-10-17,1,236.2100067138672
2025-10-20,1,239.16000366210938
2025-10-21,1,241.5399932861328
2025-10-23,1,240.4600067138672
2025-10-24,1,217.318603515625
2025-10-27,-1,245.2899932861328
2025-10-28,0,244.25
2025-10-29,0,241.6699981689453
2025-10-30,0,245.02000427246094
2025-10-31,0,244.5500030517578
2025-11-03,0,245.44000244140625
2025-11-04,-1,241.39999389648438
2025-11-06,-1,238.47000122070312
2025-11-07,0,234.05999755859375
2025-11-10,0,239.8699951171875
2025-11-11,-1,241.72999572753906
2025-11-12,0,243.3699951171875
2025-11-13,0,240.32000732421875
2025-11-14,0,237.27999877929688
2025-11-17,0,235.77999877929688
2025-11-18,0,234.27999877929688
2025-11-19,1,233.5500030517578
2025-11-20,0,236.42999267578125
2025-11-21,0,232.4199981689453
2025-11-24,1,230.35000610351562
2025-11-25,0,230.89999389648438
2025-11-26,0,232.74000549316406
2025-11-27,1,232.10000610351562
2025-11-28,0,231.75
2025-12-01,1,233.22000122070312
2025-12-02,1,234.10000610351562
