Date,Open,High,Low,Close,Volume,RSI,RSI_Open,RSI_High,RSI_Low,MFI,ADX,R3,S3,Returns,Vol_SMA20,Rel_Vol,EMA200,Dist_EMA200,VIX_Close,VIX_RSI,VIX_RSI_Open,VIX_RSI_High,VIX_RSI_Low,VIX_ADX,VIX_RSI_ADX,VIX_EMA,Future_Returns,Target
2021-01-11,67.50216809347815,67.64823168356858,65.363388508963,65.98937225341797,3085830,71.19360178514415,67.44407755800948,51.85633252371974,72.41519276566552,68.58315170979854,30.109498091748474,66.6177041264345,65.36104038040143,-0.0177045472406695,5674321.8,0.543823580819826,58.99568998616448,0.1185456474683766,22.3799991607666,64.32926306264972,55.754274774470126,62.50000548509203,60.526311878978746,23.066807576675625,23.066807576675625,20.549117382301578,-0.010848868948928558,-1
2021-01-12,66.14586147246618,67.18395952222525,65.71810845295646,66.35452270507812,2395053,68.41181019894381,68.84915586398303,68.75332514608961,71.84665730519343,75.86826666798899,30.007969357863484,66.75763174912704,65.9514136610292,0.005533473636601283,5443116.3,0.4400150332999499,59.068912202273076,0.12334086122758642,22.850000381469727,48.11529858462897,63.37125872788269,47.756408623584335,56.93237460086741,24.00993430078208,24.00993430078208,20.768249096508068,0.001033144190917712,0
2021-01-13,66.4797339441208,66.77186114107634,65.10256389616511,65.63465118408203,2483775,58.14382668883995,66.09067620304234,61.896574547069605,59.667706259215976,71.53625254583685,28.939398531568248,66.09370792643261,65.17559444173145,-0.010848868948928558,5255422.65,0.4726118459758893,59.13424293841048,0.10992629519992095,23.290000915527344,57.86925610403502,48.293172421585204,47.70053181398138,61.78629533014742,24.70006489700793,24.70006489700793,21.008415936414664,-0.011988964383906509,-1
2021-01-14,65.72854479452916,66.04154025292692,65.10256104157651,65.70246124267578,1590291,58.323129580500456,55.73393962477078,53.55697540588524,55.89207422494052,68.18875701963529,27.54812820442306,65.96068052579714,65.44424195955442,0.001033144190917712,5141203.65,0.3093227011149422,59.19959834442307,0.10984640234244619,23.030000686645508,67.99431322568435,57.06522156024804,61.09590601622711,57.6975147296362,25.390195493233783,25.390195493233783,21.20094781738903,-0.014866591753406322,-1
2021-01-15,65.73897117124646,66.04153605520844,64.46092019472297,64.91475677490234,1889532,52.56556604048906,56.759877378299365,53.040954692101785,50.82492651786843,64.84047707491598,25.597564491557932,65.34942613653585,64.48008741326883,-0.011988964383906509,5028775.2,0.3757439783746945,59.256465592487544,0.09548816531393244,24.010000228881836,77.00535536610131,65.87201815354845,76.08393514902407,69.8173965294462,23.969371786648626,23.969371786648626,21.46847661848358,0.00905456558205664,0
2021-01-18,64.85216065545613,64.99300896430952,63.464560168026345,63.9496955871582,1897173,49.14709506359415,51.86364605080245,49.26668057800886,48.110830004531266,65.30298542202456,24.085634925424948,64.37001900613608,63.52937216818033,-0.014866591753406322,4907767.5,0.3865653782498865,59.30316439840467,0.07835216275370514,24.399999618530273,76.7881269702518,73.99049859712503,78.10501220362195,65.33003651965575,22.361154073038474,22.361154073038474,21.747669285154696,-0.004203638960452394,0
2021-01-19,64.26790396503569,64.84172773429596,64.01751334851652,64.52873229980469,1136592,54.94683524215093,49.49188302904807,52.03676223733491,53.558831628299046,67.98668665270807,23.034175437112093,64.75539125589404,64.30207334371534,0.00905456558205664,4022961.75,0.28252617614373293,59.355160098916116,0.08716297272666351,22.899999618530273,62.3391775554743,73.7724498921263,68.48205245852509,57.398376841379424,21.843187273261417,21.843187273261417,21.857415031190463,-0.010634732134333857,-1
2021-01-20,64.68522985374842,64.68522985374842,64.14792732420264,64.25747680664062,1281150,48.09468841672563,54.8958154177847,48.513685195107215,54.09182316405241,64.15434127024245,21.73632110087913,64.40523500226571,64.10971861101554,-0.004203638960452394,3777244.65,0.3391758063645679,59.403939369639744,0.08170396590703939,21.549999237060547,52.29644424747118,61.11695866118192,58.45666756926393,45.526958184774614,21.936298474145982,21.936298474145982,21.82813733651142,-0.00823551154036184,0
2021-01-21,64.78956922025313,65.31122595891921,63.073320126087246,63.57411575317383,3272472,34.47840032376837,50.05768811335444,37.78743792482432,41.50648549648081,51.88778255297608,19.749036044362224,64.18953985720262,62.95869164914504,-0.010634732134333857,3748591.8,0.8729870240872853,59.445433662013215,0.06945330930942338,22.18000030517578,55.294117867052925,52.091248134805305,56.486217204880944,48.15294982647207,21.727559836060276,21.727559836060276,21.861648095431836,-0.022311651231851193,-1
2021-01-25,63.1202677008686,63.574111468628224,61.17449636355973,62.19171905517578,1651212,19.093970368060212,20.845629022767895,18.539800263927546,21.8244715584937,41.142887843106465,16.93571248838954,62.85161320906962,61.531824901281944,-0.00823551154036184,3656332.8,0.4516033113834715,59.50490171808674,0.04515287412486173,23.25,65.78431213053298,64.53252320122877,63.44294385639609,52.94117647058823,20.885871551191137,20.885871551191137,21.99387208634309,0.021533887493502712,1
2021-01-27,62.243886754163015,62.243886754163015,60.51199192645308,60.80411911010742,2337678,16.21295456128759,19.589217802929994,12.60523101401148,21.235971062261115,43.72558825422391,16.715219161758906,61.280390187727654,60.32784803248719,-0.022311651231851193,3656282.85,0.63935917868061,59.51782925432576,0.021611840886958642,24.389999389648438,68.0110007339184,65.78431213053298,66.60746993425403,52.38095021842549,19.501677286721144,19.501677286721144,22.222074686657884,-0.01209365317352995,-1
2021-01-28,60.511984143637086,62.64555536542083,60.11552996757821,62.113468170166016,2095929,24.880542963605237,12.032872735649605,13.692992733927781,13.058786840393324,34.128404246222516,16.20129001096994,62.80922515457274,61.417711185759295,0.021533887493502712,3662901.9,0.5722045135852533,59.543656507219694,0.0431584456462584,24.290000915527344,65.71156509379895,68.0110007339184,66.39858089080907,57.91688635623673,18.25173074196664,18.25173074196664,22.419020041788308,0.020232807211547854,1
2021-01-29,61.82656375224233,62.6872922996126,60.78325034368448,61.36228942871094,1289709,22.194418123555238,22.53098319482602,14.108816612936153,18.11630786658425,19.50675729242606,15.645586563355874,61.88590096659117,60.8386778908307,-0.01209365317352995,3510020.7,0.3674362946064677,59.56175235718479,0.030229753159855717,25.34000015258789,71.18492091606859,65.71156509379895,72.17778804073149,54.83067863901556,17.115054553123333,17.115054553123333,22.69720862376922,0.013665654025880825,1
2021-02-01,62.489063213332756,63.224596378705066,61.033642713850234,62.60382080078125,2007180,33.89566811686983,26.57250546364726,21.038312050487733,23.734109635540207,27.4322500897658,15.746961792723358,63.20633305861633,62.00130854294617,0.020232807211547854,3047987.25,0.6585263767097451,59.592021694932015,0.05054030758123067,23.31999969482422,60.19787073691593,71.18492091606859,72.75986826982025,64.63004813916973,14.980035189099038,14.980035189099038,22.75652205910779,0.01874222370179024,1
2021-02-02,63.589753542790994,65.06603519245455,62.72902504756391,63.45934295654297,3034593,36.84209978835128,37.76229430274299,38.252306486065294,34.40392709769732,28.812326685712407,14.464239650255427,64.1020207463879,62.816665166698044,0.013665654025880825,2759317.65,1.0997621096650472,59.63050250350526,0.06420942793183129,23.350000381469727,54.24322482416682,60.19787073691593,53.71330328571438,51.11248641397246,14.783678544817894,14.783678544817894,22.81304380409464,-0.008875882796948065,0
