Date,Open,High,Low,Close,Volume,RSI,RSI_Open,RSI_High,RSI_Low,MFI,ADX,R3,S3,Returns,Vol_SMA20,Rel_Vol,EMA200,Dist_EMA200,VIX_Close,VIX_RSI,VIX_RSI_Open,VIX_RSI_High,VIX_RSI_Low,VIX_ADX,VIX_RSI_ADX,VIX_EMA,Future_Returns,Target
2021-01-11,94.9000015258789,94.9749984741211,93.80000305175781,94.60199737548828,1483550,63.753711669210496,58.239521089013344,60.42052776404244,55.67908609525495,63.843592933437066,6.597026478903779,94.92512111663818,94.27887363433838,0.010100785463679873,714070.0,2.0775974344251966,90.93690736191179,0.04030365799652851,22.3799991607666,64.32926306264972,55.754274774470126,62.50000548509203,60.526311878978746,23.066807576675625,23.066807576675625,20.549117382301578,-0.0022958902261395187,0
2021-01-12,92.98999786376953,93.80000305175781,92.98999786376953,93.64399719238281,338340,57.3277922721029,57.47473050495834,55.764861011558196,71.41968590379403,63.207712128054915,6.392178264427507,93.86674861907959,93.42124576568604,-0.010126638016986433,723101.0,0.4679014411541403,90.96384357913041,0.02946394422000107,22.850000381469727,48.11529858462897,63.37125872788269,47.756408623584335,56.93237460086741,24.00993430078208,24.00993430078208,20.768249096508068,-8.566114150942994e-05,0
2021-01-13,99.26000213623047,99.26000213623047,92.61000061035156,93.42900085449219,1385370,53.28261351679426,71.35080522692712,72.15237969915536,54.131818162691964,62.86744010813578,8.49097592048693,95.25775127410888,91.60025043487549,-0.0022958902261395187,778583.5,1.7793467238902443,90.98837250724347,0.02682351909365588,23.290000915527344,57.86925610403502,48.293172421585204,47.70053181398138,61.78629533014742,24.70006489700793,24.70006489700793,21.008415936414664,-0.006047835351878139,0
2021-01-14,93.98999786376953,93.98999786376953,93.0999984741211,93.4209976196289,245390,56.784391338633114,49.7082212871776,49.69746794645825,56.108710546995326,60.49552883842687,10.136029508156666,93.66574745178222,93.17624778747559,-8.566114150942994e-05,704867.0,0.3481365988193517,91.01257773224233,0.026462495046257316,23.030000686645508,67.99431322568435,57.06522156024804,61.09590601622711,57.6975147296362,25.390195493233783,25.390195493233783,21.20094781738903,-0.004663201877408096,0
2021-01-15,94.18000030517578,94.18000030517578,92.35800170898438,92.85600280761719,740640,52.19001437924759,50.50452165059895,50.523035061629756,50.67976524958643,55.14518496751008,11.393624043257546,93.35705242156982,92.35495319366456,-0.006047835351878139,724340.0,1.022503244332772,91.03092027030577,0.020049039731687274,24.010000228881836,77.00535536610131,65.87201815354845,76.08393514902407,69.8173965294462,23.969371786648626,23.969371786648626,21.46847661848358,0.010462795029943184,1
2021-01-18,92.48999786376953,92.59500122070312,91.82499694824219,92.4229965209961,271250,44.970321199603156,46.58869221768747,46.720692607773685,44.8260593795437,50.52781607483716,12.33020001144106,92.63474769592285,92.21124534606933,-0.004663201877408096,666459.0,0.40700178105479856,91.04477177528777,0.015137879076790808,24.399999618530273,76.7881269702518,73.99049859712503,78.10501220362195,65.33003651965575,22.361154073038474,22.361154073038474,21.747669285154696,0.009808334641797423,0
2021-01-19,92.60600280761719,93.4000015258789,92.60600280761719,93.38999938964844,178430,52.96866112098759,47.972236144077016,49.533321577829724,50.025580801202395,52.750468525040574,13.86813817335909,93.60834903717041,93.17164974212646,0.010462795029943184,652219.5,0.27357354387594973,91.06810737344061,0.025496214681244054,22.899999618530273,62.3391775554743,73.7724498921263,68.48205245852509,57.398376841379424,21.843187273261417,21.843187273261417,21.857415031190463,0.01888531201186705,1
2021-01-20,94.80000305175781,94.80000305175781,93.80000305175781,94.30599975585938,1478940,57.39303148174676,53.37229901161012,53.511235854724326,56.335230591029436,59.7260841454073,16.078445622644004,94.58099975585938,94.03099975585937,0.009808334641797423,713749.5,2.0720715040781115,91.10032520809155,0.03518839850950498,21.549999237060547,52.29644424747118,61.11695866118192,58.45666756926393,45.526958184774614,21.936298474145982,21.936298474145982,21.82813733651142,0.011086713520534142,1
2021-01-21,95.0999984741211,96.2979965209961,95.01000213623047,96.08699798583984,386510,61.96615771263319,53.60178763199522,56.19375054692811,58.984344641885684,60.680699531935595,18.73610613802771,96.44119644165039,95.7327995300293,0.01888531201186705,657282.5,0.5880424322874868,91.149943842696,0.0541640941837997,22.18000030517578,55.294117867052925,52.091248134805305,56.486217204880944,48.15294982647207,21.727559836060276,21.727559836060276,21.861648095431836,0.003112220459969839,0
2021-01-25,95.97100067138672,97.0999984741211,95.97100067138672,97.03500366210938,255070,74.96958863650852,57.54148575841301,59.78432619465488,68.53860438802165,67.05803710296857,23.589886611323333,97.34547805786133,96.72452926635742,0.011086713520534142,725418.5,0.3516177213567065,91.25599504601334,0.06332744071424709,23.25,65.78431213053298,64.53252320122877,63.44294385639609,52.94117647058823,20.885871551191137,20.885871551191137,21.99387208634309,-0.04509076743463303,-1
2021-01-27,102.86000061035156,102.86000061035156,97.0,97.33699798583984,562640,79.52903371132133,67.98231673321936,69.66457104418917,75.97226979778152,80.1410476395269,26.612513227414865,98.94849815368653,95.72549781799316,0.003112220459969839,719117.5,0.7824034319843419,91.31650253795192,0.06592998286794607,24.389999389648438,68.0110007339184,65.78431213053298,66.60746993425403,52.38095021842549,19.501677286721144,19.501677286721144,22.222074686657884,0.00966134444400657,0
2021-01-28,95.48999786376953,98.4749984741211,92.73500061035156,92.947998046875,952060,56.68739141999167,54.75052573981544,60.35446288481967,59.445617548471574,75.62873557875876,27.01804093004365,94.52649745941162,91.36949863433838,-0.04509076743463303,753789.0,1.2630324931777992,91.33273632411037,0.017685462932289547,24.290000915527344,65.71156509379895,68.0110007339184,66.39858089080907,57.91688635623673,18.25173074196664,18.25173074196664,22.419020041788308,0.002631989069135976,0
2021-01-29,94.79000091552734,95.51000213623047,93.0,93.84600067138672,693470,50.70070239055887,51.93702006235166,52.35588086884488,52.805057867794346,69.6656262271955,28.933217591829255,94.5362512588501,93.15575008392334,0.00966134444400657,781447.5,0.8874172609164404,91.35774392955591,0.02723640749873874,25.34000015258789,71.18492091606859,65.71156509379895,72.17778804073149,54.83067863901556,17.115054553123333,17.115054553123333,22.69720862376922,0.02244587227168049,1
